hora,metaf,aero,hora_formated
1663167600000,"METAF SBKP 141500Z  17009KT 9999    RA  OVC027   24/17 Q1020=
",SBKP,"Wednesday, September 14, 2022 12:00:00"
1663171200000,"METAF SBKP 141600Z  23008KT 9999  - RA  SCT023   22/17 Q1018=
",SBKP,"Wednesday, September 14, 2022 01:00:00"
1663174800000,"METAF SBKP 141700Z  20003KT 9999  - RA     23/15 Q1015=
",SBKP,"Wednesday, September 14, 2022 02:00:00"
1663178400000,"METAF SBKP 141800Z  19004KT CAVOK 25/17 Q1013=
",SBKP,"Wednesday, September 14, 2022 03:00:00"
1663182000000,"METAF SBKP 141900Z  16005KT CAVOK 26/16 Q1009=
",SBKP,"Wednesday, September 14, 2022 04:00:00"
1663185600000,"METAF SBKP 142000Z  13004KT 9999       FEW033   26/15 Q1009=
",SBKP,"Wednesday, September 14, 2022 05:00:00"
1663189200000,"METAF SBKP 142100Z  14006KT 9999       FEW033   25/16 Q1015=
",SBKP,"Wednesday, September 14, 2022 06:00:00"
1663192800000,"METAF SBKP 142200Z  13008KT 9999       SCT032   24/17 Q1013=
",SBKP,"Wednesday, September 14, 2022 07:00:00"
1663196400000,"METAF SBKP 142300Z  14015KT 6000       BKN026   20/17 Q1014=
",SBKP,"Wednesday, September 14, 2022 08:00:00"
1663200000000,"METAF SBKP 150000Z  14013KT 4000     BR BKN033   16/14 Q1020=
",SBKP,"Wednesday, September 14, 2022 09:00:00"
1663203600000,"METAF SBKP 150100Z  12010KT 4000     BR SCT033   16/13 Q1016=
",SBKP,"Wednesday, September 14, 2022 10:00:00"
1663207200000,"METAF SBKP 150200Z  14006KT 4000     BR SCT033   15/13 Q1016=
",SBKP,"Wednesday, September 14, 2022 11:00:00"
1663210800000,"METAF SBKP 150300Z  12011KT 5000     BR SCT033   15/13 Q1021=
",SBKP,"Thursday, September 15, 2022 12:00:00"
1663214400000,"METAF SBKP 150400Z  11015KT 3000     BR BKN033   14/12 Q1018=
",SBKP,"Thursday, September 15, 2022 01:00:00"
1663218000000,"METAF SBKP 150500Z  11015KT 3000     BR BKN033   14/12 Q1017=
",SBKP,"Thursday, September 15, 2022 02:00:00"
1663221600000,"METAF SBKP 150600Z  13007KT 2000     BR BKN033   15/13 Q1018=
",SBKP,"Thursday, September 15, 2022 03:00:00"
1663225200000,"METAF SBKP 150700Z  13007KT 2000    RABR BKN033   14/13 Q1014=
",SBKP,"Thursday, September 15, 2022 04:00:00"
1663228800000,"METAF SBKP 150800Z  11010KT 1000  - RABR BKN033   14/13 Q1015=
",SBKP,"Thursday, September 15, 2022 05:00:00"
1663232400000,"METAF SBKP 150900Z  10009KT 2000  - RABR BKN033   14/13 Q1021=
",SBKP,"Thursday, September 15, 2022 06:00:00"
1663236000000,"METAF SBKP 151000Z 09010KT 3000    RABR BKN033   15/13 Q1017=
",SBKP,"Thursday, September 15, 2022 07:00:00"
1663239600000,"METAF SBKP 151100Z 06010KT 6000    RA  BKN033   17/14 Q1018=
",SBKP,"Thursday, September 15, 2022 08:00:00"
1663243200000,"METAF SBKP 151200Z 05005KT 9999    RA  OVC033   19/15 Q1020=
",SBKP,"Thursday, September 15, 2022 09:00:00"
1663246800000,"METAF SBKP 151300Z 01004KT 9999       OVC033   20/15 Q1018=
",SBKP,"Thursday, September 15, 2022 10:00:00"
1663250400000,"METAF SBKP 151400Z  30004KT 9999       OVC033   21/15 Q1017=
",SBKP,"Thursday, September 15, 2022 11:00:00"
1663254000000,"METAF SBKP 151500Z  29004KT 9999       BKN032   23/14 Q1018=
",SBKP,"Thursday, September 15, 2022 12:00:00"
1663257600000,"METAF SBKP 151600Z  28005KT 9999       BKN033   23/14 Q1017=
",SBKP,"Thursday, September 15, 2022 01:00:00"
1663261200000,"METAF SBKP 151700Z  27006KT 9999       SCT033   24/14 Q1015=
",SBKP,"Thursday, September 15, 2022 02:00:00"
1663264800000,"METAF SBKP 151800Z  24012KT 9999       FEW033   26/14 Q1018=
",SBKP,"Thursday, September 15, 2022 03:00:00"
1663268400000,"METAF SBKP 151900Z  22009KT 9999       FEW033   25/13 Q1012=
",SBKP,"Thursday, September 15, 2022 04:00:00"
1663272000000,"METAF SBKP 152000Z  16013KT 9999       BKN029   23/15 Q1014=
",SBKP,"Thursday, September 15, 2022 05:00:00"
1663275600000,"METAF SBKP 152100Z  14012KT 9999       SCT033   21/14 Q1020=
",SBKP,"Thursday, September 15, 2022 06:00:00"
1663279200000,"METAF SBKP 152200Z  12013KT 9999       SCT033   19/13 Q1015=
",SBKP,"Thursday, September 15, 2022 07:00:00"
1663282800000,"METAF SBKP 152300Z  11016KT 9999       SCT033   18/13 Q1017=
",SBKP,"Thursday, September 15, 2022 08:00:00"
1663286400000,"METAF SBKP 160000Z  14012KT 7000       OVC033   16/12 Q1023=
",SBKP,"Thursday, September 15, 2022 09:00:00"
1663290000000,"METAF SBKP 160100Z  13015KT 6000       OVC033   14/11 Q1017=
",SBKP,"Thursday, September 15, 2022 10:00:00"
1663293600000,"METAF SBKP 160200Z  13012KT 5000     BR BKN033   14/11 Q1018=
",SBKP,"Thursday, September 15, 2022 11:00:00"
1663297200000,"METAF SBKP 160300Z  12014KT 5000     BR SCT010   14/11 Q1023=
",SBKP,"Friday, September 16, 2022 12:00:00"
1663300800000,"METAF SBKP 160400Z  12015KT 4000     BR BKN010   13/11 Q1018=
",SBKP,"Friday, September 16, 2022 01:00:00"
1663304400000,"METAF SBKP 160500Z  12013KT 3000     BR BKN010   13/11 Q1017=
",SBKP,"Friday, September 16, 2022 02:00:00"
1663308000000,"METAF SBKP 160600Z  13008KT 2000     BR BKN033   13/12 Q1021=
",SBKP,"Friday, September 16, 2022 03:00:00"
1663311600000,"METAF SBKP 160700Z  13009KT 1000     BR OVC028   13/12 Q1014=
",SBKP,"Friday, September 16, 2022 04:00:00"
1663315200000,"METAF SBKP 160800Z  12010KT 1000     BR OVC030   13/12 Q1016=
",SBKP,"Friday, September 16, 2022 05:00:00"
1663318800000,"METAF SBKP 160900Z  11011KT 2000     BR BKN031   13/12 Q1020=
",SBKP,"Friday, September 16, 2022 06:00:00"
1663322400000,"METAF SBKP 161000Z  11012KT 3000     BR OVC032   14/12 Q1017=
",SBKP,"Friday, September 16, 2022 07:00:00"
1663326000000,"METAF SBKP 161100Z  12014KT 7000       OVC031   16/12 Q1018=
",SBKP,"Friday, September 16, 2022 08:00:00"
1663329600000,"METAF SBKP 161200Z  13015KT 9999       OVC033   19/13 Q1024=
",SBKP,"Friday, September 16, 2022 09:00:00"
1663333200000,"METAF SBKP 161300Z  12014KT 9999       OVC028   20/12 Q1017=
",SBKP,"Friday, September 16, 2022 10:00:00"
1663336800000,"METAF SBKP 161400Z  12012KT 9999       BKN033   22/12 Q1019=
",SBKP,"Friday, September 16, 2022 11:00:00"
1663340400000,"METAF SBKP 161500Z  12011KT 9999       FEW033   23/12 Q1021=
",SBKP,"Friday, September 16, 2022 12:00:00"
1663344000000,"METAF SBKP 161600Z  13009KT CAVOK 24/11 Q1017=
",SBKP,"Friday, September 16, 2022 01:00:00"
1663347600000,"METAF SBKP 161700Z  14010KT CAVOK 24/11 Q1016=
",SBKP,"Friday, September 16, 2022 02:00:00"
1663351200000,"METAF SBKP 161800Z  14013KT CAVOK 25/10 Q1019=
",SBKP,"Friday, September 16, 2022 03:00:00"
1663354800000,"METAF SBKP 161900Z  14016KT 9999       FEW033   23/11 Q1017=
",SBKP,"Friday, September 16, 2022 04:00:00"
1663358400000,"METAF SBKP 162000Z  14018KT CAVOK 21/11 Q1017=
",SBKP,"Friday, September 16, 2022 05:00:00"
1663362000000,"METAF SBKP 162100Z  13018KT CAVOK 19/11 Q1019=
",SBKP,"Friday, September 16, 2022 06:00:00"
1663365600000,"METAF SBKP 162200Z  13018KT 9999       SCT024   17/11 Q1019=
",SBKP,"Friday, September 16, 2022 07:00:00"
1663369200000,"METAF SBKP 162300Z  12018KT 9999       FEW021   15/10 Q1019=
",SBKP,"Friday, September 16, 2022 08:00:00"
1663372800000,"METAF SBKP 170000Z  12020KT 9999       FEW019   14/10 Q1020=
",SBKP,"Friday, September 16, 2022 09:00:00"
1663376400000,"METAF SBKP 170100Z  12020KT 8000       SCT019   14/10 Q1021=
",SBKP,"Friday, September 16, 2022 10:00:00"
1663675200000,"METAF SBKP 201200Z  34006KT CAVOK 24/13 Q1014=
",SBKP,"Tuesday, September 20, 2022 09:00:00"
1663678800000,"METAF SBKP 201300Z  31007KT 9999  - RA  FEW033   23/15 Q1014=
",SBKP,"Tuesday, September 20, 2022 10:00:00"
1663682400000,"METAF SBKP 201400Z  30005KT 9999  - RA     23/16 Q1013=
",SBKP,"Tuesday, September 20, 2022 11:00:00"
1663686000000,"METAF SBKP 201500Z  30005KT 9999  - RA     25/16 Q1015=
",SBKP,"Tuesday, September 20, 2022 12:00:00"
1663689600000,"METAF SBKP 201600Z  27007KT CAVOK 26/17 Q1012=
",SBKP,"Tuesday, September 20, 2022 01:00:00"
1663693200000,"METAF SBKP 201700Z  26010KT CAVOK 26/16 Q1010=
",SBKP,"Tuesday, September 20, 2022 02:00:00"
1663696800000,"METAF SBKP 201800Z  30009KT CAVOK 30/15 Q1008=
",SBKP,"Tuesday, September 20, 2022 03:00:00"
1663700400000,"METAF SBKP 201900Z  30005KT CAVOK 30/15 Q1006=
",SBKP,"Tuesday, September 20, 2022 04:00:00"
1663704000000,"METAF SBKP 202000Z  22005KT CAVOK 29/15 Q1005=
",SBKP,"Tuesday, September 20, 2022 05:00:00"
1663707600000,"METAF SBKP 202100Z  16011KT CAVOK 27/17 Q1011=
",SBKP,"Tuesday, September 20, 2022 06:00:00"
1663711200000,"METAF SBKP 202200Z  13016KT 9999       FEW033   22/16 Q1009=
",SBKP,"Tuesday, September 20, 2022 07:00:00"
1663714800000,"METAF SBKP 202300Z  11016KT 9000  - RA  SCT033   20/16 Q1010=
",SBKP,"Tuesday, September 20, 2022 08:00:00"
1663718400000,"METAF SBKP 210000Z  10013KT 9000       FEW033   20/16 Q1013=
",SBKP,"Tuesday, September 20, 2022 09:00:00"
1663722000000,"METAF SBKP 210100Z  11015KT 7000       FEW033   19/16 Q1011=
",SBKP,"Tuesday, September 20, 2022 10:00:00"
1663725600000,"METAF SBKP 210200Z  12017KT 6000       SCT033   18/15 Q1008=
",SBKP,"Tuesday, September 20, 2022 11:00:00"
1663729200000,"METAF SBKP 210300Z  12018KT 6000       SCT033   18/15 Q1014=
",SBKP,"Wednesday, September 21, 2022 12:00:00"
1663732800000,"METAF SBKP 210400Z  12018KT 7000       SCT033   17/14 Q1012=
",SBKP,"Wednesday, September 21, 2022 01:00:00"
1663736400000,"METAF SBKP 210500Z  12019KT 6000    RA  SCT033   16/13 Q1009=
",SBKP,"Wednesday, September 21, 2022 02:00:00"
1663740000000,"METAF SBKP 210600Z  12014KT 5000     BR SCT033   17/14 Q1013=
",SBKP,"Wednesday, September 21, 2022 03:00:00"
1663743600000,"METAF SBKP 210700Z  11016KT 5000     BR SCT033   16/14 Q1009=
",SBKP,"Wednesday, September 21, 2022 04:00:00"
1663747200000,"METAF SBKP 210800Z  11015KT 5000     BR SCT033   16/13 Q1008=
",SBKP,"Wednesday, September 21, 2022 05:00:00"
1663750800000,"METAF SBKP 210900Z  11014KT 6000  - RA  SCT033   16/13 Q1014=
",SBKP,"Wednesday, September 21, 2022 06:00:00"
1663754400000,"METAF SBKP 211000Z  12015KT 7000  -TSRA  BKN033 FEW030CB 17/13 Q1013=
",SBKP,"Wednesday, September 21, 2022 07:00:00"
1663758000000,"METAF SBKP 211100Z  14012KT 5000  - RABR OVC033   17/14 Q1013=
",SBKP,"Wednesday, September 21, 2022 08:00:00"
1663761600000,"METAF SBKP 211200Z  13014KT 8000  - RA  BKN033   19/15 Q1015=
",SBKP,"Wednesday, September 21, 2022 09:00:00"
1663765200000,"METAF SBKP 211300Z  11010KT 9999  - RA  BKN033   21/16 Q1016=
",SBKP,"Wednesday, September 21, 2022 10:00:00"
1663768800000,"METAF SBKP 211400Z 08009KT 9000  - RA  BKN017   22/17 Q1013=
",SBKP,"Wednesday, September 21, 2022 11:00:00"
1663772400000,"METAF SBKP 211500Z 07007KT 9999    RA  FEW025   23/17 Q1012=
",SBKP,"Wednesday, September 21, 2022 12:00:00"
1663776000000,"METAF SBKP 211600Z 06006KT 9999       SCT033   25/16 Q1011=
",SBKP,"Wednesday, September 21, 2022 01:00:00"
1663779600000,"METAF SBKP 211700Z 01004KT 9999       SCT033   26/16 Q1009=
",SBKP,"Wednesday, September 21, 2022 02:00:00"
1663783200000,"METAF SBKP 211800Z  30008KT CAVOK 30/14 Q1007=
",SBKP,"Wednesday, September 21, 2022 03:00:00"
1663786800000,"METAF SBKP 211900Z  30005KT CAVOK 30/14 Q1004=
",SBKP,"Wednesday, September 21, 2022 04:00:00"
1663790400000,"METAF SBKP 212000Z  27006KT CAVOK 30/13 Q1003=
",SBKP,"Wednesday, September 21, 2022 05:00:00"
1663794000000,"METAF SBKP 212100Z  25002KT CAVOK 29/13 Q1008=
",SBKP,"Wednesday, September 21, 2022 06:00:00"
1663797600000,"METAF SBKP 212200Z  19014KT 5000  - RABR BKN033   21/18 Q1011=
",SBKP,"Wednesday, September 21, 2022 07:00:00"
1663801200000,"METAF SBKP 212300Z  12010KT 6000  -TSRA  SCT033 FEW030CB 20/17 Q1009=
",SBKP,"Wednesday, September 21, 2022 08:00:00"
1663804800000,"METAF SBKP 220000Z  13012KT 5000  - RABR SCT033   17/14 Q1014=
",SBKP,"Wednesday, September 21, 2022 09:00:00"
1663808400000,"METAF SBKP 220100Z  13017KT 4000  - RABR SCT033   17/15 Q1010=
",SBKP,"Wednesday, September 21, 2022 10:00:00"
1663812000000,"METAF SBKP 220200Z  11013KT 5000     BR SCT033   17/14 Q1008=
",SBKP,"Wednesday, September 21, 2022 11:00:00"
1663815600000,"METAF SBKP 220300Z 09009KT 4000  - RABR SCT033   17/15 Q1013=
",SBKP,"Thursday, September 22, 2022 12:00:00"
1663819200000,"METAF SBKP 220400Z 08014KT 3000  - RABR BKN031   17/15 Q1012=
",SBKP,"Thursday, September 22, 2022 01:00:00"
1663822800000,"METAF SBKP 220500Z 09010KT 3000  - RABR BKN033   17/15 Q1009=
",SBKP,"Thursday, September 22, 2022 02:00:00"
1663826400000,"METAF SBKP 220600Z 04006KT 2000  - RABR BKN033   17/16 Q1012=
",SBKP,"Thursday, September 22, 2022 03:00:00"
1663830000000,"METAF SBKP 220700Z  11005KT 2000  - RABR BKN033   17/16 Q1009=
",SBKP,"Thursday, September 22, 2022 04:00:00"
1663833600000,"METAF SBKP 220800Z 08004KT 1000  - RABR BKN033   17/16 Q1008=
",SBKP,"Thursday, September 22, 2022 05:00:00"
1663837200000,"METAF SBKP 220900Z 07007KT 2000  - RABR BKN033   17/16 Q1011=
",SBKP,"Thursday, September 22, 2022 06:00:00"
1663840800000,"METAF SBKP 221000Z 09005KT 4000     BR BKN033   19/16 Q1012=
",SBKP,"Thursday, September 22, 2022 07:00:00"
1663844400000,"METAF SBKP 221100Z 04006KT 7000       BKN033   21/17 Q1011=
",SBKP,"Thursday, September 22, 2022 08:00:00"
1663848000000,"METAF SBKP 221200Z  33007KT 9999       SCT033   24/17 Q1013=
",SBKP,"Thursday, September 22, 2022 09:00:00"
1663851600000,"METAF SBKP 221300Z  33009KT 9999       SCT030   25/17 Q1011=
",SBKP,"Thursday, September 22, 2022 10:00:00"
1663855200000,"METAF SBKP 221400Z  32011KT 9999       SCT033   27/17 Q1008=
",SBKP,"Thursday, September 22, 2022 11:00:00"
1663858800000,"METAF SBKP 221500Z  29012KT 9999       FEW033   29/16 Q1011=
",SBKP,"Thursday, September 22, 2022 12:00:00"
1663862400000,"METAF SBKP 221600Z  29013KT CAVOK 29/17 Q1009=
",SBKP,"Thursday, September 22, 2022 01:00:00"
1663866000000,"METAF SBKP 221700Z  29016KT CAVOK 29/16 Q1006=
",SBKP,"Thursday, September 22, 2022 02:00:00"
1663869600000,"METAF SBKP 221800Z  29015KT CAVOK 30/17 Q1007=
",SBKP,"Thursday, September 22, 2022 03:00:00"
1663873200000,"METAF SBKP 221900Z  28016KT CAVOK 29/17 Q1004=
",SBKP,"Thursday, September 22, 2022 04:00:00"
1663876800000,"METAF SBKP 222000Z  26017KT 9999    RA  FEW033   28/17 Q1004=
",SBKP,"Thursday, September 22, 2022 05:00:00"
1663880400000,"METAF SBKP 222100Z  24010KT 9999    RA  SCT025   25/19 Q1010=
",SBKP,"Thursday, September 22, 2022 06:00:00"
1663884000000,"METAF SBKP 222200Z  16012KT 7000  -TSRA  OVC025 FEW030CB 22/18 Q1010=
",SBKP,"Thursday, September 22, 2022 07:00:00"
1663887600000,"METAF SBKP 222300Z  14010KT 6000    RA  OVC031   20/16 Q1010=
",SBKP,"Thursday, September 22, 2022 08:00:00"
1663891200000,"METAF SBKP 230000Z  11008KT 6000       SCT033   19/16 Q1011=
",SBKP,"Thursday, September 22, 2022 09:00:00"
1663894800000,"METAF SBKP 230100Z 09008KT 5000     BR BKN033   19/16 Q1011=
",SBKP,"Thursday, September 22, 2022 10:00:00"
1663898400000,"METAF SBKP 230200Z 08005KT 5000     BR SCT033   18/16 Q1010=
",SBKP,"Thursday, September 22, 2022 11:00:00"
1663902000000,"METAF SBKP 230300Z 08002KT 4000     BR SCT033   18/16 Q1011=
",SBKP,"Friday, September 23, 2022 12:00:00"
1663905600000,"METAF SBKP 230400Z  14002KT 4000     BR BKN033   17/15 Q1011=
",SBKP,"Friday, September 23, 2022 01:00:00"
1663909200000,"METAF SBKP 230500Z  18003KT 3000     BR OVC031   17/15 Q1010=
",SBKP,"Friday, September 23, 2022 02:00:00"
1663912800000,"METAF SBKP 230600Z  21007KT 0800 FG     OVC020   15/14 Q1014=
",SBKP,"Friday, September 23, 2022 03:00:00"
1663916400000,"METAF SBKP 230700Z  22005KT 1000     BR OVC032   13/12 Q1010=
",SBKP,"Friday, September 23, 2022 04:00:00"
1663920000000,"METAF SBKP 230800Z  21004KT 2000     BR BKN033   12/11 Q1011=
",SBKP,"Friday, September 23, 2022 05:00:00"
1663923600000,"METAF SBKP 230900Z  20004KT 2000     BR OVC031   12/11 Q1016=
",SBKP,"Friday, September 23, 2022 06:00:00"
1663927200000,"METAF SBKP 231000Z  22003KT 4000     BR OVC014   14/12 Q1014=
",SBKP,"Friday, September 23, 2022 07:00:00"
1663930800000,"METAF SBKP 231100Z  24004KT 6000       OVC015   15/12 Q1013=
",SBKP,"Friday, September 23, 2022 08:00:00"
1663934400000,"METAF SBKP 231200Z  24006KT 9999       BKN018   17/13 Q1018=
",SBKP,"Friday, September 23, 2022 09:00:00"
1663938000000,"METAF SBKP 231300Z  25006KT 9999       BKN026   18/12 Q1015=
",SBKP,"Friday, September 23, 2022 10:00:00"
1663941600000,"METAF SBKP 231400Z  29006KT 9999       FEW033   20/10 Q1014=
",SBKP,"Friday, September 23, 2022 11:00:00"
1663945200000,"METAF SBKP 231500Z  29009KT CAVOK 22/08 Q1018=
",SBKP,"Friday, September 23, 2022 12:00:00"
1663948800000,"METAF SBKP 231600Z  29011KT CAVOK 23/07 Q1014=
",SBKP,"Friday, September 23, 2022 01:00:00"
1663952400000,"METAF SBKP 231700Z  28012KT CAVOK 23/05 Q1012=
",SBKP,"Friday, September 23, 2022 02:00:00"
1663956000000,"METAF SBKP 231800Z  26011KT CAVOK 23/05 Q1016=
",SBKP,"Friday, September 23, 2022 03:00:00"
1663959600000,"METAF SBKP 231900Z  26010KT CAVOK 23/05 Q1011=
",SBKP,"Friday, September 23, 2022 04:00:00"
1663963200000,"METAF SBKP 232000Z  27008KT CAVOK 23/05 Q1011=
",SBKP,"Friday, September 23, 2022 05:00:00"
1663966800000,"METAF SBKP 232100Z  28006KT CAVOK 22/05 Q1016=
",SBKP,"Friday, September 23, 2022 06:00:00"
1663970400000,"METAF SBKP 232200Z  27006KT CAVOK 20/04 Q1013=
",SBKP,"Friday, September 23, 2022 07:00:00"
1663974000000,"METAF SBKP 232300Z  29005KT CAVOK 19/04 Q1013=
",SBKP,"Friday, September 23, 2022 08:00:00"
1663977600000,"METAF SBKP 240000Z  11013KT 9999       FEW033   15/10 Q1019=
",SBKP,"Friday, September 23, 2022 09:00:00"
1663981200000,"METAF SBKP 240100Z  11015KT 6000       SCT033   13/10 Q1014=
",SBKP,"Friday, September 23, 2022 10:00:00"
1663984800000,"METAF SBKP 240200Z  11015KT 5000     BR BKN033   12/09 Q1013=
",SBKP,"Friday, September 23, 2022 11:00:00"
1663988400000,"METAF SBKP 240300Z  11014KT 5000     BR SCT033   12/09 Q1019=
",SBKP,"Saturday, September 24, 2022 12:00:00"
1663992000000,"METAF SBKP 240400Z  10013KT 4000     BR SCT033   11/09 Q1015=
",SBKP,"Saturday, September 24, 2022 01:00:00"
1663995600000,"METAF SBKP 240500Z  10010KT 4000     BR SCT033   11/09 Q1013=
",SBKP,"Saturday, September 24, 2022 02:00:00"
1663999200000,"METAF SBKP 240600Z  12012KT 5000     BR SCT014   11/08 Q1019=
",SBKP,"Saturday, September 24, 2022 03:00:00"
1664002800000,"METAF SBKP 240700Z  11013KT 7000       FEW013   010/07 Q1013=
",SBKP,"Saturday, September 24, 2022 04:00:00"
1664006400000,"METAF SBKP 240800Z  10012KT CAVOK 010/06 Q1014=
",SBKP,"Saturday, September 24, 2022 05:00:00"
1664010000000,"METAF SBKP 240900Z  10012KT CAVOK 010/05 Q1019=
",SBKP,"Saturday, September 24, 2022 06:00:00"
1664013600000,"METAF SBKP 241000Z  10012KT CAVOK 12/05 Q1017=
",SBKP,"Saturday, September 24, 2022 07:00:00"
1664017200000,"METAF SBKP 241100Z 09011KT CAVOK 15/05 Q1016=
",SBKP,"Saturday, September 24, 2022 08:00:00"
1664020800000,"METAF SBKP 241200Z  12012KT CAVOK 17/05 Q1024=
",SBKP,"Saturday, September 24, 2022 09:00:00"
1664024400000,"METAF SBKP 241300Z  12009KT CAVOK 19/04 Q1017=
",SBKP,"Saturday, September 24, 2022 10:00:00"
1664028000000,"METAF SBKP 241400Z  10005KT CAVOK 21/03 Q1017=
",SBKP,"Saturday, September 24, 2022 11:00:00"
1664031600000,"METAF SBKP 241500Z 05002KT CAVOK 23/02 Q1022=
",SBKP,"Saturday, September 24, 2022 12:00:00"
1664035200000,"METAF SBKP 241600Z  27001KT CAVOK 24/01 Q1017=
",SBKP,"Saturday, September 24, 2022 01:00:00"
1664038800000,"METAF SBKP 241700Z  27003KT CAVOK 25/00 Q1014=
",SBKP,"Saturday, September 24, 2022 02:00:00"
1664042400000,"METAF SBKP 241800Z  24006KT CAVOK 26/01 Q1018=
",SBKP,"Saturday, September 24, 2022 03:00:00"
1664046000000,"METAF SBKP 241900Z  23007KT CAVOK 26/01 Q1012=
",SBKP,"Saturday, September 24, 2022 04:00:00"
1664049600000,"METAF SBKP 242000Z  22005KT CAVOK 25/02 Q1013=
",SBKP,"Saturday, September 24, 2022 05:00:00"
1664053200000,"METAF SBKP 242100Z  18005KT CAVOK 23/04 Q1018=
",SBKP,"Saturday, September 24, 2022 06:00:00"
1664056800000,"METAF SBKP 242200Z  15006KT CAVOK 21/06 Q1014=
",SBKP,"Saturday, September 24, 2022 07:00:00"
1664060400000,"METAF SBKP 242300Z  10012KT CAVOK 19/10 Q1014=
",SBKP,"Saturday, September 24, 2022 08:00:00"
1664064000000,"METAF SBKP 250000Z  11014KT CAVOK 15/11 Q1018=
",SBKP,"Saturday, September 24, 2022 09:00:00"
1664067600000,"METAF SBKP 250100Z  12017KT 7000       SCT012   14/10 Q1015=
",SBKP,"Saturday, September 24, 2022 10:00:00"
1664071200000,"METAF SBKP 250200Z  12017KT 6000       SCT013   13/10 Q1014=
",SBKP,"Saturday, September 24, 2022 11:00:00"
1664074800000,"METAF SBKP 250300Z  11018KT 5000     BR BKN012   13/11 Q1019=
",SBKP,"Sunday, September 25, 2022 12:00:00"
1664078400000,"METAF SBKP 250400Z  11016KT 3000     BR BKN012   12/11 Q1016=
",SBKP,"Sunday, September 25, 2022 01:00:00"
1664082000000,"METAF SBKP 250500Z  11016KT 2000     BR BKN011   12/11 Q1014=
",SBKP,"Sunday, September 25, 2022 02:00:00"
1664085600000,"METAF SBKP 250600Z  11011KT 3000     BR BKN010   11/09 Q1018=
",SBKP,"Sunday, September 25, 2022 03:00:00"
1664089200000,"METAF SBKP 250700Z  11012KT 5000     BR SCT010   12/09 Q1014=
",SBKP,"Sunday, September 25, 2022 04:00:00"
1664092800000,"METAF SBKP 250800Z  11011KT 5000     BR SCT010   11/09 Q1014=
",SBKP,"Sunday, September 25, 2022 05:00:00"
1664096400000,"METAF SBKP 250900Z  11012KT 5000     BR SCT010   12/09 Q1019=
",SBKP,"Sunday, September 25, 2022 06:00:00"
1664100000000,"METAF SBKP 251000Z  12012KT 8000       FEW010   13/10 Q1018=
",SBKP,"Sunday, September 25, 2022 07:00:00"
1664103600000,"METAF SBKP 251100Z  11012KT CAVOK 16/10 Q1016=
",SBKP,"Sunday, September 25, 2022 08:00:00"
1664107200000,"METAF SBKP 251200Z 07007KT CAVOK 21/10 Q1020=
",SBKP,"Sunday, September 25, 2022 09:00:00"
1664110800000,"METAF SBKP 251300Z 04004KT CAVOK 24/09 Q1015=
",SBKP,"Sunday, September 25, 2022 10:00:00"
1664114400000,"METAF SBKP 251400Z  26002KT CAVOK 26/09 Q1015=
",SBKP,"Sunday, September 25, 2022 11:00:00"
1664118000000,"METAF SBKP 251500Z  21006KT CAVOK 27/09 Q1019=
",SBKP,"Sunday, September 25, 2022 12:00:00"
1664121600000,"METAF SBKP 251600Z  18010KT CAVOK 27/11 Q1017=
",SBKP,"Sunday, September 25, 2022 01:00:00"
1664125200000,"METAF SBKP 251700Z  17008KT CAVOK 27/11 Q1013=
",SBKP,"Sunday, September 25, 2022 02:00:00"
1664128800000,"METAF SBKP 251800Z  29003KT CAVOK 29/09 Q1015=
",SBKP,"Sunday, September 25, 2022 03:00:00"
1664132400000,"METAF SBKP 251900Z  27001KT CAVOK 29/09 Q1010=
",SBKP,"Sunday, September 25, 2022 04:00:00"
