hora,nova_cabeceira,antiga_cabeceira,aero,hora_formated
1668205043000,10,17,SV,"Friday, November 11, 2022 07:17:23"
1668207322000,18,10,RF,"Friday, November 11, 2022 07:55:22"
1668207495000,10,18,SV,"Friday, November 11, 2022 07:58:15"
1668209438000,17R,12,SP,"Friday, November 11, 2022 08:30:38"
1668210542000,18,16R,RF,"Friday, November 11, 2022 08:49:02"
1668211955000,02R,20L,RJ,"Friday, November 11, 2022 09:12:35"
1668214962000,17R,12,SP,"Friday, November 11, 2022 10:02:42"
1668171960000,17,10,SV,"Friday, November 11, 2022 10:06:00"
1668172082000,15,08,GL,"Friday, November 11, 2022 10:08:02"
1668219464000,17,10,SV,"Friday, November 11, 2022 11:17:44"
1668219799000,10,17,SV,"Friday, November 11, 2022 11:23:19"
1668221914000,34,16,CF,"Friday, November 11, 2022 11:58:34"
1668256888000,03,32,FL,"Saturday, November 12, 2022 09:41:28"
1668256892000,18,13,RF,"Saturday, November 12, 2022 09:41:32"
1668257066000,17,10,SV,"Saturday, November 12, 2022 09:44:26"
1668222068000,33,15,GL,"Saturday, November 12, 2022 12:01:08"
1668172512000,33,18,KP,"Friday, November 11, 2022 10:15:12"
1668224144000,17,10,SV,"Saturday, November 12, 2022 12:35:44"
1668257364000,10,17,SV,"Saturday, November 12, 2022 09:49:24"
1668257540000,32,03,FL,"Saturday, November 12, 2022 09:52:20"
1668172529000,32,21,FL,"Friday, November 11, 2022 10:15:29"
1668172777000,33,21,KP,"Friday, November 11, 2022 10:19:37"
1668258194000,32,25,FL,"Saturday, November 12, 2022 10:03:14"
1668172786000,21,32,FL,"Friday, November 11, 2022 10:19:46"
1668258518000,32,05,FL,"Saturday, November 12, 2022 10:08:38"
1668272177000,17,10,SV,"Saturday, November 12, 2022 01:56:17"
1668258916000,21,32,FL,"Saturday, November 12, 2022 10:15:16"
1668272226000,34,16,CF,"Saturday, November 12, 2022 01:57:06"
1668272621000,10,17,SV,"Saturday, November 12, 2022 02:03:41"
1668259599000,15,26,GL,"Saturday, November 12, 2022 10:26:39"
1668259617000,03,21,FL,"Saturday, November 12, 2022 10:26:57"
1668259690000,35L,17R,SP,"Saturday, November 12, 2022 10:28:10"
1668259799000,17,10,SV,"Saturday, November 12, 2022 10:29:59"
1668272625000,03,32,FL,"Saturday, November 12, 2022 02:03:45"
1668261207000,10,17,SV,"Saturday, November 12, 2022 10:53:27"
1668272935000,32,03,FL,"Saturday, November 12, 2022 02:08:55"
1668273343000,17,10,SV,"Saturday, November 12, 2022 02:15:43"
1668261573000,17,10,SV,"Saturday, November 12, 2022 10:59:33"
1668261774000,10,17,SV,"Saturday, November 12, 2022 11:02:54"
1668260371000,32,03,FL,"Saturday, November 12, 2022 10:39:31"
1668262067000,33,15,KP,"Saturday, November 12, 2022 11:07:47"
1668273504000,10,17,SV,"Saturday, November 12, 2022 02:18:24"
1668262418000,15,33,CT,"Saturday, November 12, 2022 11:13:38"
1668274149000,18,21,RF,"Saturday, November 12, 2022 02:29:09"
1668263029000,20L,02R,RJ,"Saturday, November 12, 2022 11:23:49"
1668274920000,17,10,SV,"Saturday, November 12, 2022 02:42:00"
1668263159000,03,32,FL,"Saturday, November 12, 2022 11:25:59"
1668263586000,32,03,FL,"Saturday, November 12, 2022 11:33:06"
1668263718000,03,32,FL,"Saturday, November 12, 2022 11:35:18"
1668263885000,17,10,SV,"Saturday, November 12, 2022 11:38:05"
1668263982000,35L,17,SP,"Saturday, November 12, 2022 11:39:42"
1668264413000,10,17,SV,"Saturday, November 12, 2022 11:46:53"
1668275046000,10,17,SV,"Saturday, November 12, 2022 02:44:06"
1668264739000,32,03,FL,"Saturday, November 12, 2022 11:52:19"
1668264749000,17,10,SV,"Saturday, November 12, 2022 11:52:29"
1668264766000,20L,21,RJ,"Saturday, November 12, 2022 11:52:46"
1668264934000,29L,11L,BR,"Saturday, November 12, 2022 11:55:34"
1668304255000,17,10,SV,"Saturday, November 12, 2022 10:50:55"
1668304689000,10,17,SV,"Saturday, November 12, 2022 10:58:09"
1668305959000,17,10,SV,"Saturday, November 12, 2022 11:19:19"
1668306209000,10,17,SV,"Saturday, November 12, 2022 11:23:29"
1668307088000,18,12,RF,"Saturday, November 12, 2022 11:38:08"
1668265640000,33,17,KP,"Saturday, November 12, 2022 12:07:20"
1668265800000,15,08,CT,"Saturday, November 12, 2022 12:10:00"
1668276018000,32,07,FL,"Saturday, November 12, 2022 03:00:18"
1668310402000,18,16R,RF,"Sunday, November 13, 2022 12:33:22"
1668324849000,35,10,SV,"Sunday, November 13, 2022 04:34:09"
1668327759000,21,14,FL,"Sunday, November 13, 2022 05:22:39"
1668267198000,21,15,FL,"Saturday, November 12, 2022 12:33:18"
1668267207000,15,26,CT,"Saturday, November 12, 2022 12:33:27"
1668330371000,11L,29L,BR,"Sunday, November 13, 2022 06:06:11"
1668330584000,33,15,GL,"Sunday, November 13, 2022 06:09:44"
1668330942000,16,34,CF,"Sunday, November 13, 2022 06:15:42"
1668332943000,15,33,GL,"Sunday, November 13, 2022 06:49:03"
1668333405000,33,15,CT,"Sunday, November 13, 2022 06:56:45"
1668334663000,32,21,FL,"Sunday, November 13, 2022 07:17:43"
1668335186000,15,19,KP,"Sunday, November 13, 2022 07:26:26"
1668335879000,20L,02R,RJ,"Sunday, November 13, 2022 07:37:59"
1668336883000,33,15,GL,"Sunday, November 13, 2022 07:54:43"
1668339855000,15,33,GL,"Sunday, November 13, 2022 08:44:15"
1668341949000,10,35,SV,"Sunday, November 13, 2022 09:19:09"
1668342174000,16,13,CF,"Sunday, November 13, 2022 09:22:54"
1668342369000,16,13,CF,"Sunday, November 13, 2022 09:26:09"
1668267814000,32,07,FL,"Saturday, November 12, 2022 12:43:34"
1668268888000,10,17,SV,"Saturday, November 12, 2022 01:01:28"
1668269230000,03,32,FL,"Saturday, November 12, 2022 01:07:10"
1668269390000,32,03,FL,"Saturday, November 12, 2022 01:09:50"
1668269425000,17,10,SV,"Saturday, November 12, 2022 01:10:25"
1668269985000,15,26,CT,"Saturday, November 12, 2022 01:19:45"
1668270017000,10,17,SV,"Saturday, November 12, 2022 01:20:17"
1668270293000,17R,35L,SP,"Saturday, November 12, 2022 01:24:53"
1668270541000,28L,23,GR,"Saturday, November 12, 2022 01:29:01"
1668343541000,03,32,FL,"Sunday, November 13, 2022 09:45:41"
1668343592000,03,21,FL,"Sunday, November 13, 2022 09:46:32"
1668276381000,17R,12,SP,"Saturday, November 12, 2022 03:06:21"
1668344158000,32,03,FL,"Sunday, November 13, 2022 09:55:58"
1668344381000,15,17,KP,"Sunday, November 13, 2022 09:59:41"
1668271632000,15,18,CT,"Saturday, November 12, 2022 01:47:12"
1668276708000,15,26,GL,"Saturday, November 12, 2022 03:11:48"
1668277033000,21,07,FL,"Saturday, November 12, 2022 03:17:13"
1668345255000,33,15,KP,"Sunday, November 13, 2022 10:14:15"
1668277674000,03,32,FL,"Saturday, November 12, 2022 03:27:54"
1668345631000,33,15,KP,"Sunday, November 13, 2022 10:20:31"
1668345957000,33,18,KP,"Sunday, November 13, 2022 10:25:57"
1668346050000,35L,17R,SP,"Sunday, November 13, 2022 10:27:30"
1668349418000,10,17,SV,"Sunday, November 13, 2022 11:23:38"
1668349746000,32,03,FL,"Sunday, November 13, 2022 11:29:06"
1668278264000,32,03,FL,"Saturday, November 12, 2022 03:37:44"
1668351375000,34,16,CF,"Sunday, November 13, 2022 11:56:15"
1668346458000,18,15,RF,"Sunday, November 13, 2022 10:34:18"
1668346755000,03,32,FL,"Sunday, November 13, 2022 10:39:15"
1668278835000,15,33,KP,"Saturday, November 12, 2022 03:47:15"
1668347344000,32,03,FL,"Sunday, November 13, 2022 10:49:04"
1668347642000,17,10,SV,"Sunday, November 13, 2022 10:54:02"
1668348296000,32,05,FL,"Sunday, November 13, 2022 11:04:56"
1668352447000,03,32,FL,"Sunday, November 13, 2022 12:14:07"
1668352723000,35L,16,SP,"Sunday, November 13, 2022 12:18:43"
1668352758000,35L,30,SP,"Sunday, November 13, 2022 12:19:18"
1668353135000,18,16,RF,"Sunday, November 13, 2022 12:25:35"
1668353401000,32,03,FL,"Sunday, November 13, 2022 12:30:01"
1668348799000,10,17,SV,"Sunday, November 13, 2022 11:13:19"
1668348925000,17,10,SV,"Sunday, November 13, 2022 11:15:25"
1668348945000,03,32,FL,"Sunday, November 13, 2022 11:15:45"
1668279795000,14,32,FL,"Saturday, November 12, 2022 04:03:15"
1668354224000,28L,10R,GR,"Sunday, November 13, 2022 12:43:44"
1668354561000,03,32,FL,"Sunday, November 13, 2022 12:49:21"
1668281348000,15,12,KP,"Saturday, November 12, 2022 04:29:08"
1668355669000,18,16,RF,"Sunday, November 13, 2022 01:07:49"
1668355800000,35L,28L,SP,"Sunday, November 13, 2022 01:10:00"
1668281663000,11,13,PA,"Saturday, November 12, 2022 04:34:23"
1668356622000,20L,21,RJ,"Sunday, November 13, 2022 01:23:42"
1668356768000,32,03,FL,"Sunday, November 13, 2022 01:26:08"
1668369693000,18,15,RF,"Sunday, November 13, 2022 05:01:33"
1668356768000,28L,35L,GR,"Sunday, November 13, 2022 01:26:08"
1668283664000,15,18,CT,"Saturday, November 12, 2022 05:07:44"
1668357413000,33,07,KP,"Sunday, November 13, 2022 01:36:53"
1668357956000,35L,17R,SP,"Sunday, November 13, 2022 01:45:56"
1668358348000,29L,11R,BR,"Sunday, November 13, 2022 01:52:28"
1668358606000,17,10,SV,"Sunday, November 13, 2022 01:56:46"
1668359618000,20L,27,RJ,"Sunday, November 13, 2022 02:13:38"
1668359698000,34,13,CF,"Sunday, November 13, 2022 02:14:58"
1668370672000,10,35,SV,"Sunday, November 13, 2022 05:17:52"
1668370681000,14,03,FL,"Sunday, November 13, 2022 05:18:01"
1668371219000,17R,21,SP,"Sunday, November 13, 2022 05:26:59"
1668371284000,11L,29R,BR,"Sunday, November 13, 2022 05:28:04"
1668371355000,03,14,FL,"Sunday, November 13, 2022 05:29:15"
1668372111000,14,03,FL,"Sunday, November 13, 2022 05:41:51"
1668360490000,17R,35L,SP,"Sunday, November 13, 2022 02:28:10"
1668360641000,10,17,SV,"Sunday, November 13, 2022 02:30:41"
1668372228000,33,15,KP,"Sunday, November 13, 2022 05:43:48"
1668372660000,17,10,SV,"Sunday, November 13, 2022 05:51:00"
1668372716000,33,15,KP,"Sunday, November 13, 2022 05:51:56"
1668361244000,17,10,SV,"Sunday, November 13, 2022 02:40:44"
1668373029000,33,17,KP,"Sunday, November 13, 2022 05:57:09"
1668373317000,10,17,SV,"Sunday, November 13, 2022 06:01:57"
1668362403000,10,17,SV,"Sunday, November 13, 2022 03:00:03"
1668362670000,03,07,FL,"Sunday, November 13, 2022 03:04:30"
1668284730000,03,07,FL,"Saturday, November 12, 2022 05:25:30"
1668363501000,17,10,SV,"Sunday, November 13, 2022 03:18:21"
1668363828000,33,16,KP,"Sunday, November 13, 2022 03:23:48"
1668364476000,15,33,CT,"Sunday, November 13, 2022 03:34:36"
1668374338000,10R,28L,GR,"Sunday, November 13, 2022 06:18:58"
1668374339000,14,07,FL,"Sunday, November 13, 2022 06:18:59"
1668374648000,33,15,KP,"Sunday, November 13, 2022 06:24:08"
1668374883000,33,15,CT,"Sunday, November 13, 2022 06:28:03"
1668375356000,21,14,FL,"Sunday, November 13, 2022 06:35:56"
1668375509000,14,21,FL,"Sunday, November 13, 2022 06:38:29"
1668375982000,15,33,CT,"Sunday, November 13, 2022 06:46:22"
1668376153000,15,33,KP,"Sunday, November 13, 2022 06:49:13"
1668376171000,33,15,CT,"Sunday, November 13, 2022 06:49:31"
1668378187000,15,33,CT,"Sunday, November 13, 2022 07:23:07"
1668364546000,14,03,FL,"Sunday, November 13, 2022 03:35:46"
1668364789000,10,17,SV,"Sunday, November 13, 2022 03:39:49"
1668365623000,03,14,FL,"Sunday, November 13, 2022 03:53:43"
1668365945000,14,03,FL,"Sunday, November 13, 2022 03:59:05"
1668284764000,17,10,SV,"Saturday, November 12, 2022 05:26:04"
1668366506000,17R,12,SP,"Sunday, November 13, 2022 04:08:26"
1668284977000,14,03,FL,"Saturday, November 12, 2022 05:29:37"
1668367120000,17R,21,SP,"Sunday, November 13, 2022 04:18:40"
1668383097000,15,33,KP,"Sunday, November 13, 2022 08:44:57"
1668383643000,15,12,KP,"Sunday, November 13, 2022 08:54:03"
1668285194000,11,13,PA,"Saturday, November 12, 2022 05:33:14"
1668386612000,16,34,CF,"Sunday, November 13, 2022 09:43:32"
1668386875000,32,14,FL,"Sunday, November 13, 2022 09:47:55"
1668367802000,35,10,SV,"Sunday, November 13, 2022 04:30:02"
1668367804000,17R,12,SP,"Sunday, November 13, 2022 04:30:04"
1668368202000,03,14,FL,"Sunday, November 13, 2022 04:36:42"
1668389337000,15,02,KP,"Sunday, November 13, 2022 10:28:57"
1668285337000,10,17,SV,"Saturday, November 12, 2022 05:35:37"
1668394657000,17,10,SV,"Sunday, November 13, 2022 11:57:37"
1668394807000,10,17,SV,"Monday, November 14, 2022 12:00:07"
1668398318000,35R,17L,SP,"Monday, November 14, 2022 12:58:38"
1668285530000,03,14,FL,"Saturday, November 12, 2022 05:38:50"
1668406626000,28L,10R,GR,"Monday, November 14, 2022 03:17:06"
1668285731000,14,03,FL,"Saturday, November 12, 2022 05:42:11"
1668409238000,10R,28L,GR,"Monday, November 14, 2022 04:00:38"
1668409833000,35,10,SV,"Monday, November 14, 2022 04:10:33"
1668410488000,10,35,SV,"Monday, November 14, 2022 04:21:28"
1668286418000,21,14,FL,"Saturday, November 12, 2022 05:53:38"
1668418099000,02R,20L,RJ,"Monday, November 14, 2022 06:28:19"
1668286800000,03,21,FL,"Saturday, November 12, 2022 06:00:00"
1668418703000,33,15,CT,"Monday, November 14, 2022 06:38:23"
1668419521000,15,16,GL,"Monday, November 14, 2022 06:52:01"
1668427051000,02R,11R,RJ,"Monday, November 14, 2022 08:57:31"
1668427165000,11L,02R,BR,"Monday, November 14, 2022 08:59:25"
1668420496000,29,11,PA,"Monday, November 14, 2022 07:08:16"
1668288144000,10R,28L,GR,"Saturday, November 12, 2022 06:22:24"
1668421974000,15,26,GL,"Monday, November 14, 2022 07:32:54"
1668422154000,15,21,GL,"Monday, November 14, 2022 07:35:54"
1668428398000,33,15,KP,"Monday, November 14, 2022 09:19:58"
1668288370000,17,10,SV,"Saturday, November 12, 2022 06:26:10"
1668288523000,10,17,SV,"Saturday, November 12, 2022 06:28:43"
1668429620000,20L,02R,RJ,"Monday, November 14, 2022 09:40:20"
1668289318000,14,03,FL,"Saturday, November 12, 2022 06:41:58"
1668430205000,29L,11R,BR,"Monday, November 14, 2022 09:50:05"
1668430383000,34,16,CF,"Monday, November 14, 2022 09:53:03"
1668431102000,29R,07,BR,"Monday, November 14, 2022 10:05:02"
1668431261000,33,10,CT,"Monday, November 14, 2022 10:07:41"
1668426277000,10,07,SV,"Monday, November 14, 2022 08:44:37"
1668290097000,33,15,GL,"Saturday, November 12, 2022 06:54:57"
1668292436000,15,33,KP,"Saturday, November 12, 2022 07:33:56"
1668432390000,28L,10R,GR,"Monday, November 14, 2022 10:26:30"
1668432431000,35L,12,SP,"Monday, November 14, 2022 10:27:11"
1668293114000,15,12,KP,"Saturday, November 12, 2022 07:45:14"
1668296189000,15,33,GL,"Saturday, November 12, 2022 08:36:29"
1668433156000,10,17,SV,"Monday, November 14, 2022 10:39:16"
1668444041000,10,17,SV,"Monday, November 14, 2022 01:40:41"
1668297409000,02R,20L,RJ,"Saturday, November 12, 2022 08:56:49"
1668444300000,17,10,SV,"Monday, November 14, 2022 01:45:00"
1668433839000,35,10,SV,"Monday, November 14, 2022 10:50:39"
1668434199000,10,35,SV,"Monday, November 14, 2022 10:56:39"
1668434309000,18,15,RF,"Monday, November 14, 2022 10:58:29"
1668434462000,33,12,KP,"Monday, November 14, 2022 11:01:02"
1668435199000,10R,28L,GR,"Monday, November 14, 2022 11:13:19"
1668435395000,15,33,KP,"Monday, November 14, 2022 11:16:35"
1668435599000,18,21,RF,"Monday, November 14, 2022 11:19:59"
1668436520000,18,12,RF,"Monday, November 14, 2022 11:35:20"
1668444607000,35L,02,SP,"Monday, November 14, 2022 01:50:07"
1668445237000,10,17,SV,"Monday, November 14, 2022 02:00:37"
1668445322000,33,08,CT,"Monday, November 14, 2022 02:02:02"
1668445699000,21,32,FL,"Monday, November 14, 2022 02:08:19"
1668446151000,28L,10R,GR,"Monday, November 14, 2022 02:15:51"
1668446500000,17,10,SV,"Monday, November 14, 2022 02:21:40"
1668446583000,32,21,FL,"Monday, November 14, 2022 02:23:03"
1668446726000,10,17,SV,"Monday, November 14, 2022 02:25:26"
1668447045000,33,08,CT,"Monday, November 14, 2022 02:30:45"
1668447416000,03,32,FL,"Monday, November 14, 2022 02:36:56"
1668447736000,32,03,FL,"Monday, November 14, 2022 02:42:16"
1668448348000,17,10,SV,"Monday, November 14, 2022 02:52:28"
1668448840000,11R,29L,BR,"Monday, November 14, 2022 03:00:40"
1668437300000,33,36,CT,"Monday, November 14, 2022 11:48:20"
1668437734000,11L,29R,BR,"Monday, November 14, 2022 11:55:34"
1668466613000,15,33,GL,"Monday, November 14, 2022 07:56:53"
1668438928000,17,10,SV,"Monday, November 14, 2022 12:15:28"
1668439251000,33,15,KP,"Monday, November 14, 2022 12:20:51"
1668450959000,03,32,FL,"Monday, November 14, 2022 03:35:59"
1668450971000,11R,12,BR,"Monday, November 14, 2022 03:36:11"
1668451662000,29,33,CT,"Monday, November 14, 2022 03:47:42"
1668451786000,33,02,KP,"Monday, November 14, 2022 03:49:46"
1668451856000,33,29,CT,"Monday, November 14, 2022 03:50:56"
1668469400000,32,07,FL,"Monday, November 14, 2022 08:43:20"
1668452046000,10,17,SV,"Monday, November 14, 2022 03:54:06"
1668471329000,34,16,CF,"Monday, November 14, 2022 09:15:29"
1668475759000,10R,28L,GR,"Monday, November 14, 2022 10:29:19"
1668453228000,32,03,FL,"Monday, November 14, 2022 04:13:48"
1668443945000,29L,11R,BR,"Monday, November 14, 2022 01:39:05"
1668479717000,15,33,KP,"Monday, November 14, 2022 11:35:17"
1668483029000,35L,30,SP,"Tuesday, November 15, 2022 12:30:29"
1668454869000,15,21,GL,"Monday, November 14, 2022 04:41:09"
1668454974000,33,02,KP,"Monday, November 14, 2022 04:42:54"
1668499133000,16,34,CF,"Tuesday, November 15, 2022 04:58:53"
1668455897000,17,10,SV,"Monday, November 14, 2022 04:58:17"
1668500022000,33,15,GL,"Tuesday, November 15, 2022 05:13:42"
1668504162000,15,33,GL,"Tuesday, November 15, 2022 06:22:42"
1668457044000,33,08,CT,"Monday, November 14, 2022 05:17:24"
1668507210000,15,11,KP,"Tuesday, November 15, 2022 07:13:30"
1668519942000,35L,17,SP,"Tuesday, November 15, 2022 10:45:42"
1668520117000,34,16,CF,"Tuesday, November 15, 2022 10:48:37"
1668507386000,15,03,GL,"Tuesday, November 15, 2022 07:16:26"
1668458274000,16,34,CF,"Monday, November 14, 2022 05:37:54"
1668509597000,15,33,CT,"Tuesday, November 15, 2022 07:53:17"
1668458653000,10,17,SV,"Monday, November 14, 2022 05:44:13"
1668458992000,03,32,FL,"Monday, November 14, 2022 05:49:52"
1668459033000,18,15,RF,"Monday, November 14, 2022 05:50:33"
1668459173000,02R,20L,RJ,"Monday, November 14, 2022 05:52:53"
1668459456000,33,15,GL,"Monday, November 14, 2022 05:57:36"
1668459992000,32,03,FL,"Monday, November 14, 2022 06:06:32"
1668520655000,29,31,PA,"Tuesday, November 15, 2022 10:57:35"
1668521438000,20L,02R,RJ,"Tuesday, November 15, 2022 11:10:38"
1668510536000,28L,10R,GR,"Tuesday, November 15, 2022 08:08:56"
1668460787000,17,10,SV,"Monday, November 14, 2022 06:19:47"
1668461451000,02R,18,RJ,"Monday, November 14, 2022 06:30:51"
1668522505000,14,32,FL,"Tuesday, November 15, 2022 11:28:25"
1668461610000,18,02R,RF,"Monday, November 14, 2022 06:33:30"
1668510665000,17,10,SV,"Tuesday, November 15, 2022 08:11:05"
1668510951000,33,30,KP,"Tuesday, November 15, 2022 08:15:51"
1668463314000,10,17,SV,"Monday, November 14, 2022 07:01:54"
1668511705000,18,13,RF,"Tuesday, November 15, 2022 08:28:25"
1668524246000,03,14,FL,"Tuesday, November 15, 2022 11:57:26"
1668524318000,18,12,RF,"Tuesday, November 15, 2022 11:58:38"
1668512635000,10,17,SV,"Tuesday, November 15, 2022 08:43:55"
1668524557000,17,10,SV,"Tuesday, November 15, 2022 12:02:37"
1668531840000,17,10,SV,"Tuesday, November 15, 2022 02:04:00"
1668531934000,10,17,SV,"Tuesday, November 15, 2022 02:05:34"
1668513192000,33,15,GL,"Tuesday, November 15, 2022 08:53:12"
1668532148000,14,25,FL,"Tuesday, November 15, 2022 02:09:08"
1668532330000,17,10,SV,"Tuesday, November 15, 2022 02:12:10"
1668525540000,17R,35L,SP,"Tuesday, November 15, 2022 12:19:00"
1668525608000,14,03,FL,"Tuesday, November 15, 2022 12:20:08"
1668526411000,33,21,KP,"Tuesday, November 15, 2022 12:33:31"
1668532513000,10,17,SV,"Tuesday, November 15, 2022 02:15:13"
1668513662000,17,10,SV,"Tuesday, November 15, 2022 09:01:02"
1668532900000,33,15,GL,"Tuesday, November 15, 2022 02:21:40"
1668526983000,15,33,GL,"Tuesday, November 15, 2022 12:43:03"
1668513806000,33,30,KP,"Tuesday, November 15, 2022 09:03:26"
1668527002000,10,17,SV,"Tuesday, November 15, 2022 12:43:22"
1668527045000,21,14,FL,"Tuesday, November 15, 2022 12:44:05"
1668514283000,10,17,SV,"Tuesday, November 15, 2022 09:11:23"
1668527552000,14,21,FL,"Tuesday, November 15, 2022 12:52:32"
1668527614000,33,12,KP,"Tuesday, November 15, 2022 12:53:34"
1668527819000,11R,14,BR,"Tuesday, November 15, 2022 12:56:59"
1668534497000,14,25,FL,"Tuesday, November 15, 2022 02:48:17"
1668534538000,15,33,GL,"Tuesday, November 15, 2022 02:48:58"
1668534951000,17,10,SV,"Tuesday, November 15, 2022 02:55:51"
1668515431000,33,08,GL,"Tuesday, November 15, 2022 09:30:31"
1668535690000,14,25,FL,"Tuesday, November 15, 2022 03:08:10"
1668535783000,21,14,FL,"Tuesday, November 15, 2022 03:09:43"
